order_id;total_qty;total_weight_gr;total_returned_qty;Total Diskon;product_categories;num_product_categories;Status Pesanan;Alasan Pembatalan;Opsi Pengiriman;Metode Pembayaran;Kota/Kabupaten;Provinsi;Ongkos Kirim Dibayar oleh Pembeli;Estimasi Potongan Biaya Pengiriman;Total Pembayaran;Perkiraan Ongkos Kirim;Waktu Pesanan Dibuat;source_file
ORD_0012317;2;24000;0;0;Seal / Baut / Roof;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KOTA SERANG;BANTEN;0;194000;2602760;194000;2025-03-14 13:00;MarchSales2025.xlsx
ORD_0012318;3;2250;0;0;Lunch Box / Rantang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;8000;43120;8000;2025-03-14 13:13;MarchSales2025.xlsx
ORD_0012319;6;29460;0;0;Perlengkapan Packing, Toples / Sealware;2;Selesai;;Kargo-JNE Trucking (JTR);Saldo ShopeePay;KOTA JAMBI;JAMBI;4000;21000;143900;25000;2025-03-14 13:41;MarchSales2025.xlsx
ORD_0012320;5;24400;1;0;Botol / Gelas / Mug, Nampan / Tray, Toples / Sealware;3;Selesai;;Kargo-JNE Trucking (JTR);Online Payment;KAB. BEKASI;JAWA BARAT;17000;0;65925;17000;2025-03-14 14:04;MarchSales2025.xlsx
ORD_0012321;5;3600;0;0;Botol / Gelas / Mug, Toples / Sealware;2;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA SURABAYA;JAWA TIMUR;12900;15000;95915;27900;2025-03-14 14:47;MarchSales2025.xlsx
ORD_0012322;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;SeaBank Bayar Instan;KOTA BANDUNG;JAWA BARAT;0;13000;13000;13000;2025-03-14 16:02;MarchSales2025.xlsx
ORD_0012323;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAMBI;JAMBI;5000;15000;17640;20000;2025-03-14 19:37;MarchSales2025.xlsx
ORD_0012324;1;4000;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Perlu mengubah pesanan;Hemat Kargo;SPayLater;KAB. BENGKAYANG;KALIMANTAN BARAT;0;0;0;136400;2025-03-14 20:31;MarchSales2025.xlsx
ORD_0012325;1;4000;0;0;Seal / Baut / Roof;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar;Kargo;Indomaret/i.Saku;KAB. GRESIK;JAWA TIMUR;0;0;0;25000;2025-03-14 20:31;MarchSales2025.xlsx
ORD_0012326;2;2400;0;0;Mangkok Sambal / Saus, Tempat Nasi;2;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KAPUAS;KALIMANTAN TENGAH;8300;25000;46032;33300;2025-03-14 21:48;MarchSales2025.xlsx
ORD_0012327;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PADANG LAWAS;SUMATERA UTARA;12300;25000;46032;37300;2025-03-14 21:56;MarchSales2025.xlsx
ORD_0012328;1;1200;0;0;Toples / Sealware;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SUKABUMI;JAWA BARAT;0;14500;43120;14500;2025-03-14 22:07;MarchSales2025.xlsx
ORD_0012329;2;2000;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;SeaBank Bayar Instan;KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;34000;10000;2025-03-14 22:48;MarchSales2025.xlsx
ORD_0012330;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. DEMAK;JAWA TENGAH;1000;15000;18160;16000;2025-03-14 23:44;MarchSales2025.xlsx
ORD_0012331;1;650;0;0;Other;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;27000;10000;2025-03-15 01:39;MarchSales2025.xlsx
ORD_0012332;1;100;0;0;Aksesoris Pintu;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. CIANJUR;JAWA BARAT;6500;0;17120;6500;2025-03-15 04:47;MarchSales2025.xlsx
ORD_0012333;1;1000;0;0;Tempat Nasi;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KAB. KEDIRI;JAWA TIMUR;0;17000;12696;17000;2025-03-15 05:42;MarchSales2025.xlsx
ORD_0012334;2;220;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA TIMUR;DKI JAKARTA;0;8000;13480;8000;2025-03-15 06:15;MarchSales2025.xlsx
ORD_0012335;1;1000;0;0;Baskom / Mangkok Besar;1;Selesai;;J&T Express;Saldo ShopeePay;KAB. MANDAILING NATAL;SUMATERA UTARA;2000;50000;59900;52000;2025-03-15 08:15;MarchSales2025.xlsx
ORD_0012336;2;260;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-JNE Reguler;SPayLater;KOTA JAKARTA BARAT;DKI JAKARTA;0;10000;15019;10000;2025-03-15 10:23;MarchSales2025.xlsx
ORD_0012337;3;2100;0;0;Mangkok Sambal / Saus, Peralatan Makan;2;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. SERANG;BANTEN;0;16000;39480;16000;2025-03-15 10:44;MarchSales2025.xlsx
ORD_0012338;8;27600;0;0;Baskom / Mangkok Besar, Botol / Gelas / Mug, Keranjang, Other, Pengolah Bumbu / Sayur, Pisau / Alat Potong;6;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Same Day-SPX Sameday;Online Payment;KOTA TANGERANG SELATAN;BANTEN;0;0;0;49500;2025-03-15 11:37;MarchSales2025.xlsx
ORD_0012339;8;30800;0;0;Baskom / Mangkok Besar, Botol / Gelas / Mug, Other, Pengolah Bumbu / Sayur, Pisau / Alat Potong;5;Selesai;;Same Day-SPX Sameday;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;29500;20000;246020;49500;2025-03-15 13:10;MarchSales2025.xlsx
ORD_0012340;2;1400;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SUBANG;JAWA BARAT;16000;0;31680;16000;2025-03-15 13:47;MarchSales2025.xlsx
ORD_0012341;1;500;0;0;Celengan;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. BANYUASIN;SUMATERA SELATAN;0;13800;22840;13800;2025-03-15 15:49;MarchSales2025.xlsx
ORD_0012342;1;200;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Tidak ingin membeli lagi;Hemat Kargo;Online Payment;KAB. SUMEDANG;JAWA BARAT;0;0;0;16000;2025-03-15 16:13;MarchSales2025.xlsx
ORD_0012343;1;1200;0;0;Toples / Sealware;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. MADIUN;JAWA TIMUR;0;17000;43120;17000;2025-03-15 16:38;MarchSales2025.xlsx
ORD_0012344;1;1200;0;0;Toples / Sealware;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. PURBALINGGA;JAWA TENGAH;0;17000;43120;17000;2025-03-15 16:51;MarchSales2025.xlsx
ORD_0012345;2;2000;0;0;Plastik / Wadah Plastik;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KOTA TANGERANG;BANTEN;0;14400;85000;14400;2025-03-15 17:04;MarchSales2025.xlsx
ORD_0012346;1;1700;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDUNG;JAWA BARAT;0;0;0;18000;2025-03-15 18:01;MarchSales2025.xlsx
ORD_0012347;1;1700;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDUNG;JAWA BARAT;0;18000;10360;18000;2025-03-15 18:08;MarchSales2025.xlsx
ORD_0012348;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA CILEGON;BANTEN;0;10000;18680;10000;2025-03-15 18:36;MarchSales2025.xlsx
ORD_0012349;1;1200;0;0;Toples / Sealware;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;8000;42600;8000;2025-03-15 19:11;MarchSales2025.xlsx
ORD_0012350;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;SPX Standard;SPayLater;KAB. MERANGIN;JAMBI;400;15000;17059;15400;2025-03-15 20:18;MarchSales2025.xlsx
ORD_0012351;1;650;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LAMONGAN;JAWA TIMUR;0;0;0;16000;2025-03-15 20:46;MarchSales2025.xlsx
ORD_0012352;1;650;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LAMONGAN;JAWA TIMUR;0;16000;26714;16000;2025-03-15 20:48;MarchSales2025.xlsx
ORD_0012353;10;2000;0;0;Mangkok Sambal / Saus;1;Selesai;;Next Day-JNE YES;Online Payment;KOTA DEPOK;JAWA BARAT;36000;0;186642;36000;2025-03-15 20:57;MarchSales2025.xlsx
ORD_0012354;2;200;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;10000;0;28000;10000;2025-03-15 21:02;MarchSales2025.xlsx
ORD_0012355;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PEKALONGAN;JAWA TENGAH;11000;5000;22320;16000;2025-03-15 21:31;MarchSales2025.xlsx
ORD_0012356;1;70;0;0;Pisau / Alat Potong;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KOTA WARINGIN TIMUR;KALIMANTAN TENGAH;0;0;0;38500;2025-03-16 00:33;MarchSales2025.xlsx
ORD_0012357;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KAB. KARAWANG;JAWA BARAT;0;14000;31300;14000;2025-03-16 02:56;MarchSales2025.xlsx
ORD_0012358;6;450;0;0;Piring;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MAGELANG;JAWA TENGAH;0;14500;25960;14500;2025-03-16 04:02;MarchSales2025.xlsx
ORD_0012359;1;1000;0;0;Lunch Box / Rantang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KAMPAR;RIAU;16200;20000;49568;36200;2025-03-16 04:25;MarchSales2025.xlsx
ORD_0012360;1;200;0;0;Plastik / Wadah Plastik;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. MUARA ENIM;SUMATERA SELATAN;0;14400;21800;14400;2025-03-16 08:14;MarchSales2025.xlsx
ORD_0012361;2;220;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA BANDUNG;JAWA BARAT;10000;0;23000;10000;2025-03-16 08:47;MarchSales2025.xlsx
ORD_0012362;4;2100;0;0;Botol / Gelas / Mug, Other;2;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAMBI;JAMBI;0;0;0;20000;2025-03-16 08:48;MarchSales2025.xlsx
ORD_0012363;1;5000;0;0;Other;1;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);SPayLater;KAB. TANGERANG;BANTEN;7000;15000;67670;22000;2025-03-16 09:34;MarchSales2025.xlsx
ORD_0012364;1;80;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SUKABUMI;JAWA BARAT;8000;5000;14520;13000;2025-03-16 10:22;MarchSales2025.xlsx
ORD_0012365;1;1200;0;0;Toples / Sealware;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA CILEGON;BANTEN;0;10000;43120;10000;2025-03-16 10:56;MarchSales2025.xlsx
ORD_0012366;1;1200;0;0;Toples / Sealware;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BANDUNG;JAWA BARAT;0;11000;42120;11000;2025-03-16 11:09;MarchSales2025.xlsx
ORD_0012367;3;2700;0;0;Other, Saringan / Strainer;2;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Same Day-SPX Sameday;SeaBank Bayar Instan;KOTA TANGERANG SELATAN;BANTEN;0;0;0;25000;2025-03-16 12:15;MarchSales2025.xlsx
ORD_0012368;3;2700;0;0;Other, Saringan / Strainer;2;Selesai;;Same Day-SPX Sameday;SeaBank Bayar Instan;KOTA TANGERANG SELATAN;BANTEN;0;25000;87000;25000;2025-03-16 12:17;MarchSales2025.xlsx
ORD_0012369;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA CILEGON;BANTEN;2500;5000;14000;7500;2025-03-16 12:43;MarchSales2025.xlsx
ORD_0012370;1;1000;0;0;Baskom / Mangkok Besar;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA DENPASAR;BALI;3000;20000;61625;23000;2025-03-16 12:58;MarchSales2025.xlsx
ORD_0012371;50;10000;0;0;Nampan / Tray;1;Selesai;;Kargo-JNE Trucking (JTR);Online Payment;KOTA PEKALONGAN;JAWA TENGAH;21500;20000;347414;41500;2025-03-16 13:21;MarchSales2025.xlsx
ORD_0012372;2;4000;0;0;Nampan / Tray;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KAB. BEKASI;JAWA BARAT;0;40000;158000;40000;2025-03-16 14:14;MarchSales2025.xlsx
ORD_0012373;1;1400;0;0;Rak / Rak Serbaguna;1;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KAB. GRESIK;JAWA TIMUR;14000;20000;71321;34000;2025-03-16 14:32;MarchSales2025.xlsx
ORD_0012374;8;49800;0;0;Other, Pisau / Alat Potong, Plastik / Wadah Plastik, Spatula;4;Selesai;;Instant (Versi Lama)-SPX Instant (Versi Lama);SPayLater;KAB. TANGERANG;BANTEN;0;22000;385612;22000;2025-03-16 14:37;MarchSales2025.xlsx
ORD_0012375;1;1000;0;0;Lunch Box / Rantang;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDAR LAMPUNG;LAMPUNG;0;16000;32720;16000;2025-03-16 15:44;MarchSales2025.xlsx
ORD_0012376;1;1000;0;0;Baskom / Mangkok Besar;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;0;10000;53901;10000;2025-03-16 16:17;MarchSales2025.xlsx
ORD_0012377;1;1000;0;0;Plastik / Wadah Plastik;1;Selesai;;Same Day-SPX Sameday;SPayLater;KOTA TANGERANG;BANTEN;5500;11000;41905;16500;2025-03-16 16:48;MarchSales2025.xlsx
ORD_0012378;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Same Day-SPX Sameday;Online Payment;KAB. TANGERANG;BANTEN;0;0;0;17500;2025-03-16 17:03;MarchSales2025.xlsx
ORD_0012379;1;500;0;0;Celengan;1;Selesai;;Same Day-SPX Sameday;Saldo ShopeePay;KAB. TANGERANG;BANTEN;6500;11000;25200;17500;2025-03-16 17:04;MarchSales2025.xlsx
ORD_0012380;3;660;0;0;Baskom / Mangkok Besar;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. SUMEDANG;JAWA BARAT;0;17000;33448;17000;2025-03-16 17:46;MarchSales2025.xlsx
ORD_0012381;4;500;0;0;Stempel / Alat Kantor;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KAB. KEDIRI;JAWA TIMUR;0;16000;199000;16000;2025-03-16 18:44;MarchSales2025.xlsx
ORD_0012382;1;650;0;0;Other;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. PASURUAN;JAWA TIMUR;0;17000;20760;17000;2025-03-16 19:44;MarchSales2025.xlsx
ORD_0012383;1;1000;0;0;Tempat Nasi;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. JENEPONTO;SULAWESI SELATAN;3500;30000;23000;33500;2025-03-16 19:48;MarchSales2025.xlsx
ORD_0012384;2;1000;0;0;Other;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANGKALAN;JAWA TIMUR;0;0;0;16000;2025-03-16 20:06;MarchSales2025.xlsx
ORD_0012385;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-16 20:14;MarchSales2025.xlsx
ORD_0012386;1;650;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG;BANTEN;8000;0;28336;8000;2025-03-16 20:24;MarchSales2025.xlsx
ORD_0012387;2;8000;0;0;Seal / Baut / Roof;1;Selesai;;Kargo-JNE Trucking (JTR);Alfamart/Alfamidi/Dan+Dan;KAB. GRESIK;JAWA TIMUR;13900;21000;690271;34900;2025-03-16 22:05;MarchSales2025.xlsx
ORD_0012388;3;4600;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;16000;0;47900;16000;2025-03-16 22:20;MarchSales2025.xlsx
ORD_0012389;5;500;0;0;Seal / Baut / Roof;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;8000;0;100320;8000;2025-03-16 22:40;MarchSales2025.xlsx
ORD_0012390;1;80;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;SeaBank Bayar Instan;KOTA DEPOK;JAWA BARAT;0;9500;5020;9500;2025-03-16 23:33;MarchSales2025.xlsx
ORD_0012391;1;100;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA CILEGON;BANTEN;0;10000;10880;10000;2025-03-17 01:29;MarchSales2025.xlsx
ORD_0012392;1;80;0;0;Aksesoris Pintu;1;Selesai;;SPX Standard;Online Payment;KAB. BEKASI;JAWA BARAT;0;6500;7000;6500;2025-03-17 03:58;MarchSales2025.xlsx
ORD_0012393;3;240;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KAB. SIDOARJO;JAWA TIMUR;0;14500;5545;14500;2025-03-17 04:01;MarchSales2025.xlsx
ORD_0012394;1;100;0;0;Aksesoris Pintu;1;Selesai;;SPX Hemat;Online Payment;KAB. INDRAMAYU;JAWA BARAT;0;8100;9000;8100;2025-03-17 04:54;MarchSales2025.xlsx
ORD_0012395;1;100;0;0;Aksesoris Pintu;1;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. CIREBON;JAWA BARAT;0;0;0;14500;2025-03-17 05:08;MarchSales2025.xlsx
ORD_0012396;7;2200;0;0;Other, Piring, Sikat / Pembersih;3;Selesai;;SPX Instant (Versi Lama);Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;27956;50929;27956;2025-03-17 05:25;MarchSales2025.xlsx
ORD_0012397;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BLITAR;JAWA TIMUR;1000;15000;17832;16000;2025-03-17 06:40;MarchSales2025.xlsx
ORD_0012398;4;3440;0;0;Baskom / Mangkok Besar, Nampan / Tray, Perlengkapan Packing;3;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KAB. KARAWANG;JAWA BARAT;0;14000;30997;14000;2025-03-17 08:17;MarchSales2025.xlsx
ORD_0012399;1;2600;0;0;Baskom / Mangkok Besar;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KOTA BEKASI;JAWA BARAT;4000;20000;35845;24000;2025-03-17 09:38;MarchSales2025.xlsx
ORD_0012400;1;1200;0;0;Toples / Sealware;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. MAGELANG;JAWA TENGAH;0;15000;42600;15000;2025-03-17 10:28;MarchSales2025.xlsx
ORD_0012401;1;1000;0;0;Seal / Baut / Roof;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KOTA YOGYAKARTA;DI YOGYAKARTA;0;14500;174215;14500;2025-03-17 10:29;MarchSales2025.xlsx
ORD_0012402;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-17 11:19;MarchSales2025.xlsx
ORD_0012403;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-17 11:20;MarchSales2025.xlsx
ORD_0012404;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-17 11:23;MarchSales2025.xlsx
ORD_0012405;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-17 11:27;MarchSales2025.xlsx
ORD_0012406;4;20000;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya;Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;0;0;50000;2025-03-17 11:30;MarchSales2025.xlsx
ORD_0012407;4;1400;0;0;Toples / Sealware;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BLITAR;JAWA TIMUR;8800;20000;66312;28800;2025-03-17 11:31;MarchSales2025.xlsx
ORD_0012408;4;20000;0;0;Nampan / Tray;1;Selesai;;Instant (Versi Lama)-GoSend Instant (Versi Lama);Online Payment;KOTA JAKARTA BARAT;DKI JAKARTA;0;50000;360560;50000;2025-03-17 11:53;MarchSales2025.xlsx
ORD_0012409;2;200;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-JNE Reguler;Online Payment;KAB. KARAWANG;JAWA BARAT;0;11000;19391;11000;2025-03-17 12:02;MarchSales2025.xlsx
ORD_0012410;100;30000;0;0;Piring;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KAB. BANGKALAN;JAWA TIMUR;0;0;0;387200;2025-03-17 12:36;MarchSales2025.xlsx
ORD_0012411;2;50800;0;0;Nampan / Tray, Piring;2;Batal;Dibatalkan oleh Pembeli. Alasan: Perlu mengubah alamat pengiriman;Kargo;Online Payment;KOTA BANDUNG;JAWA BARAT;0;0;0;76801;2025-03-17 13:07;MarchSales2025.xlsx
ORD_0012412;1;12000;0;0;Seal / Baut / Roof;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KAB. BANYUMAS;JAWA TENGAH;0;198000;1261900;198000;2025-03-17 13:12;MarchSales2025.xlsx
ORD_0012413;2;50800;0;0;Nampan / Tray, Piring;2;Selesai;;Kargo-JNE Trucking (JTR);Online Payment;KOTA BANDUNG;JAWA BARAT;0;76801;454640;76801;2025-03-17 13:12;MarchSales2025.xlsx
ORD_0012414;2;2600;0;0;Other, Toples / Sealware;2;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SERANG;BANTEN;0;13000;45200;13000;2025-03-17 14:10;MarchSales2025.xlsx
ORD_0012415;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BOGOR;JAWA BARAT;3000;5000;13900;8000;2025-03-17 14:20;MarchSales2025.xlsx
ORD_0012416;4;5600;0;0;Baskom / Mangkok Besar, Nampan / Tray, Spatula;3;Batal;Dibatalkan oleh Pembeli. Alasan: Perlu mengubah pesanan;Hemat Kargo;Online Payment;KAB. TANGERANG;BANTEN;0;0;0;16000;2025-03-17 14:26;MarchSales2025.xlsx
ORD_0012417;1;1700;0;0;Rak / Rak Serbaguna;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. GORONTALO;GORONTALO;22400;40000;92546;62400;2025-03-17 14:45;MarchSales2025.xlsx
ORD_0012418;5;15500;1;0;Baskom / Mangkok Besar, Nampan / Tray, Spatula;3;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. TANGERANG;BANTEN;9000;15000;54000;24000;2025-03-17 14:53;MarchSales2025.xlsx
ORD_0012419;57;17100;0;0;Piring;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KAB. BANGKALAN;JAWA TIMUR;0;220800;1783960;220800;2025-03-17 15:24;MarchSales2025.xlsx
ORD_0012420;2;160;0;0;Aksesoris Pintu;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;0;0;8000;2025-03-17 16:44;MarchSales2025.xlsx
ORD_0012421;1;650;0;0;Other;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA JAKARTA TIMUR;DKI JAKARTA;0;10000;27000;10000;2025-03-17 17:13;MarchSales2025.xlsx
ORD_0012422;1;1000;0;0;Tempat Nasi;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;9500;14400;9500;2025-03-17 20:41;MarchSales2025.xlsx
ORD_0012423;2;200;0;0;Peralatan Kamar Mandi;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PEKALONGAN;JAWA TENGAH;1000;15000;22840;16000;2025-03-17 21:06;MarchSales2025.xlsx
ORD_0012424;10;9240;0;0;Other, Peralatan Makan, Perlengkapan Packing, Pisau / Alat Potong, Spatula, Talenan;6;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;18000;92936;18000;2025-03-17 21:10;MarchSales2025.xlsx
ORD_0012425;50;10000;0;0;Nampan / Tray;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KOTA PEKALONGAN;JAWA TENGAH;0;139400;299520;139400;2025-03-17 22:55;MarchSales2025.xlsx
ORD_0012426;1;1000;0;0;Teko / Jug;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PEKANBARU;RIAU;1000;20000;15737;21000;2025-03-18 20:19;MarchSales2025.xlsx
